Seed,Degree,Nodes,Distribution,Graph_Name,RQAOA_0_2pi_N2000,Gurobi_Exact,Approx_Ratio,RQAOA_ANG,RQAOA_zs
5923467742030706722,18,22,gaussian,18d_22n_gaussiandist_5923467742030706722seed_19,119.9381228,127.6020225,0.9399390418,"[0.1288053  0.38295076 0.12566371 0.38135558 0.12252211 0.37541142
 0.12566371 0.3735621  0.12566371 0.3797782  0.12252211 0.37775422
 0.11623893 0.37644994 0.11938052 0.39392543 0.11938052 0.40191988
 0.11309734 0.3933617  0.10053096 0.39546514 0.11309734 0.38053114
 0.14451326 0.40334085 0.14137167 0.42067166]",[-1 -1  1 -1  1 -1  1  1 -1  1  1  1 -1 -1 -1 -1  1 -1  1  1 -1 -1]
8116067790116811912,18,23,gaussian,18d_23n_gaussiandist_8116067790116811912seed_21,110.9031856,123.2093133,0.90012015,"[0.12566371 0.38415763 0.12566371 0.38618574 0.12566371 0.38281588
 0.11938052 0.37382083 0.10995574 0.36534765 0.10995574 0.36694431
 0.10995574 0.36378885 0.11309734 0.3642412  0.10995574 0.3613408
 0.09424778 0.3452056  0.11309734 0.36235082 0.10367256 0.34445662
 0.1288053  0.37877107 0.12252211 0.36514783 0.12566371 0.35661327]",[-1 -1 -1 -1  1 -1 -1 -1  1  1 -1 -1 -1 -1 -1 -1 -1 -1  1  1 -1  1  1]
8778340414858875676,18,24,gaussian,18d_24n_gaussiandist_8778340414858875676seed_12,122.7252286,132.9437431,0.923136552,"[0.12252211 0.39045507 0.12252211 0.38924559 0.12566371 0.39258142
 0.12252211 0.38625956 0.11623893 0.37722918 0.11623893 0.37237607
 0.11309734 0.36401644 0.12252211 0.37797177 0.11938052 0.36931575
 0.13823008 0.38212446 0.12566371 0.38586082 0.1288053  0.38557971
 0.11623893 0.35142054 0.11938052 0.35360743 0.16336282 0.36123287
 0.13508848 0.32621276]",[-1 -1  1 -1 -1  1 -1  1 -1  1 -1  1  1  1  1  1 -1  1  1  1 -1  1  1 -1]
5007345206141884468,18,24,gaussian,18d_24n_gaussiandist_5007345206141884468seed_13,126.6949388,139.1146194,0.9107233972,"[0.12566371 0.40360679 0.12566371 0.39850983 0.12252211 0.39716167
 0.11938052 0.38991908 0.11623893 0.38441339 0.11309734 0.38353034
 0.10995574 0.3801181  0.10053096 0.37732123 0.09738937 0.38322097
 0.08796459 0.36036216 0.10995574 0.37390436 0.13508848 0.40050589
 0.12566371 0.38031809 0.15079645 0.39496566 0.14765485 0.37476216
 0.14137167 0.36867891]",[-1 -1 -1 -1  1  1  1 -1 -1 -1 -1  1  1 -1  1  1  1  1 -1  1 -1  1 -1  1]
4848178015446009390,18,25,gaussian,18d_25n_gaussiandist_4848178015446009390seed_9,128.1978285,136.7586872,0.9374017192,"[0.12252211 0.38811377 0.12566371 0.38740433 0.1288053  0.39275246
 0.12252211 0.38927055 0.11623893 0.38656299 0.11938052 0.38940637
 0.11938052 0.38687383 0.12566371 0.39222871 0.13194689 0.39076732
 0.14451326 0.39945202 0.13194689 0.40007517 0.13194689 0.39769461
 0.12252211 0.3852006  0.12566371 0.34821835 0.12252211 0.34809567
 0.12566371 0.35103975 0.1288053  0.36462966]","[-1 -1  1  1 -1  1 -1  1 -1  1 -1 -1  1 -1  1 -1 -1  1  1 -1  1  1 -1 -1
 -1]"
3388619077848910364,18,25,gaussian,18d_25n_gaussiandist_3388619077848910364seed_10,133.0416304,142.1687393,0.9358008737,"[0.12252211 0.39718082 0.1288053  0.39778636 0.12566371 0.38787099
 0.11938052 0.38552625 0.12252211 0.37971338 0.11938052 0.38213965
 0.11309734 0.37901197 0.10995574 0.37368263 0.10995574 0.37138502
 0.10367256 0.37026878 0.10053096 0.35115792 0.13823008 0.40516267
 0.14137167 0.40051017 0.14451326 0.39369066 0.14137167 0.39054402
 0.14137167 0.38732852 0.1288053  0.36862918]","[-1  1  1  1 -1  1 -1 -1 -1 -1  1  1 -1 -1 -1 -1  1 -1 -1 -1  1 -1 -1 -1
 -1]"
7034417987189057711,18,25,gaussian,18d_25n_gaussiandist_7034417987189057711seed_14,120.9274443,135.1747937,0.8946005461,"[0.12252211 0.39651065 0.12566371 0.39794469 0.11938052 0.39583691
 0.11938052 0.3883714  0.11938052 0.3806346  0.11623893 0.37904236
 0.11309734 0.37748097 0.11623893 0.36842584 0.11623893 0.36731623
 0.10995574 0.3617097  0.10995574 0.35923803 0.12566371 0.37021175
 0.1288053  0.36802618 0.13194689 0.37237752 0.11938052 0.36615975
 0.14137167 0.36338036 0.13508848 0.34805921]","[-1 -1  1 -1  1 -1 -1 -1  1  1 -1  1 -1  1  1 -1 -1  1 -1  1 -1  1  1 -1
  1]"
7726821987952885729,18,26,gaussian,18d_26n_gaussiandist_7726821987952885729seed_1,134.9180232,149.0161622,0.9053918798,"[0.12252211 0.4008335  0.12252211 0.39601686 0.12252211 0.39573286
 0.11309734 0.39472516 0.11309734 0.39370892 0.10995574 0.39340168
 0.10995574 0.39610009 0.10053096 0.39031274 0.09424778 0.37004119
 0.12252211 0.37665872 0.11938052 0.36794915 0.1288053  0.36984388
 0.11938052 0.35377716 0.14451326 0.37550253 0.14765485 0.37175159
 0.16022123 0.37102014 0.16022123 0.36208741 0.16022123 0.35748736]","[-1  1  1  1  1 -1  1  1  1 -1 -1  1 -1  1 -1  1 -1  1 -1  1 -1 -1 -1  1
  1 -1]"
6243405955013374303,18,26,gaussian,18d_26n_gaussiandist_6243405955013374303seed_7,135.7696763,150.2053085,0.9038939948,"[0.12566371 0.39364144 0.12566371 0.39236067 0.12566371 0.39219719
 0.12252211 0.38830864 0.11938052 0.38615674 0.11938052 0.38211414
 0.11623893 0.37940848 0.12252211 0.39050066 0.12252211 0.38806921
 0.12252211 0.38688759 0.12566371 0.39369308 0.11938052 0.38965783
 0.11309734 0.38236685 0.11309734 0.38015026 0.12566371 0.37249403
 0.11309734 0.3667246  0.13823008 0.37623805 0.16022123 0.39728637]","[-1 -1  1  1 -1 -1  1 -1  1 -1  1  1 -1  1  1 -1 -1 -1 -1 -1  1  1 -1 -1
 -1  1]"
5169474907908326962,18,27,gaussian,18d_27n_gaussiandist_5169474907908326962seed_16,142.3758729,155.0442376,0.9182919349,"[0.12252211 0.38740348 0.12252211 0.38423471 0.12252211 0.38521053
 0.12252211 0.38306179 0.11623893 0.38574834 0.11623893 0.3886579
 0.11938052 0.38971457 0.11309734 0.38842286 0.11938052 0.37692081
 0.12252211 0.37441266 0.11938052 0.37532697 0.12566371 0.3820582
 0.13823008 0.38350331 0.1288053  0.38201638 0.14137167 0.37979253
 0.14137167 0.37746989 0.14451326 0.36346417 0.14451326 0.36610939
 0.13823008 0.35320042]","[-1 -1 -1  1 -1  1 -1  1 -1 -1 -1  1 -1 -1  1  1 -1 -1  1 -1  1  1  1 -1
  1  1 -1]"
3100835006228152791,18,28,gaussian,18d_28n_gaussiandist_3100835006228152791seed_0,161.3499281,178.7761167,0.9025250746,"[0.12566371 0.3959589  0.1288053  0.39797007 0.1288053  0.39880907
 0.12566371 0.39496512 0.11938052 0.39305587 0.11938052 0.3872538
 0.11623893 0.39121286 0.11938052 0.39460606 0.11309734 0.39269827
 0.10681415 0.38480191 0.10995574 0.38096929 0.09110619 0.37576715
 0.11309734 0.3725529  0.10681415 0.37416966 0.10053096 0.36521402
 0.12252211 0.3780068  0.15393804 0.40286071 0.15393804 0.40133241
 0.16022123 0.3984792  0.15707963 0.37557587]","[-1  1 -1 -1  1  1  1 -1 -1 -1 -1 -1  1  1 -1 -1 -1 -1  1 -1 -1 -1  1  1
  1 -1  1 -1]"
396602703754386867,18,28,gaussian,18d_28n_gaussiandist_396602703754386867seed_19,138.6681753,146.2233075,0.9483315462,"[0.12252211 0.3750584  0.12566371 0.3774606  0.12566371 0.37448202
 0.1288053  0.37713973 0.12566371 0.37666437 0.12566371 0.37492141
 0.11623893 0.36924017 0.11623893 0.37271795 0.10995574 0.36373743
 0.10367256 0.35766037 0.10367256 0.3581062  0.10681415 0.3702042
 0.10681415 0.38176687 0.10681415 0.36660526 0.11623893 0.37419442
 0.1288053  0.39328009 0.13823008 0.37624271 0.13823008 0.36716542
 0.15079645 0.35970691 0.20106193 0.3520746 ]","[-1 -1  1  1  1  1  1  1 -1 -1  1  1  1 -1 -1  1 -1 -1 -1 -1  1  1 -1 -1
 -1  1 -1 -1]"
2239451915826172900,21,28,gaussian,21d_28n_gaussiandist_2239451915826172900seed_8,166.871727,189.2055934,0.8819597985,"[0.10995574 0.39704901 0.11309734 0.40132161 0.10995574 0.39782279
 0.10681415 0.39391205 0.10367256 0.38888415 0.10053096 0.38601878
 0.10053096 0.38364947 0.09738937 0.37974553 0.09424778 0.38868733
 0.09424778 0.38163188 0.08168141 0.37567789 0.09110619 0.38043304
 0.10053096 0.37386278 0.10681415 0.38063999 0.11309734 0.38491438
 0.09738937 0.36359723 0.11309734 0.36902492 0.11309734 0.36634588
 0.14137167 0.38825361 0.12252211 0.3558989 ]","[-1  1  1 -1  1  1  1 -1  1 -1  1 -1  1  1 -1  1 -1  1 -1 -1  1 -1 -1 -1
  1 -1 -1 -1]"
4606573041417455492,21,28,gaussian,21d_28n_gaussiandist_4606573041417455492seed_20,163.3237848,172.0854772,0.9490852305,"[0.10995574 0.38455942 0.11309734 0.38211693 0.11623893 0.38672792
 0.10995574 0.38769923 0.10995574 0.38671289 0.10995574 0.39069325
 0.10681415 0.38860061 0.10053096 0.38607597 0.09738937 0.37538735
 0.09110619 0.37395227 0.09110619 0.36814552 0.10681415 0.38289408
 0.10681415 0.368938   0.09424778 0.36622953 0.10681415 0.37834021
 0.09738937 0.37175491 0.10681415 0.36713597 0.11938052 0.37336037
 0.11623893 0.3507053  0.14451326 0.35388299]","[-1 -1 -1 -1 -1  1 -1  1  1  1 -1 -1 -1 -1  1 -1  1 -1  1  1  1 -1 -1 -1
 -1  1  1  1]"
6946504665580570340,21,30,gaussian,21d_30n_gaussiandist_6946504665580570340seed_0,173.5990666,190.5199864,0.9111855922,"[0.11309734 0.39861538 0.10995574 0.39691872 0.11309734 0.39599649
 0.10995574 0.39730778 0.10681415 0.39562141 0.10995574 0.39553501
 0.10681415 0.39127723 0.10367256 0.38599784 0.09738937 0.38273826
 0.09110619 0.38226446 0.10053096 0.3727009  0.10367256 0.37224223
 0.10367256 0.37608705 0.09738937 0.36895549 0.10367256 0.37082818
 0.10995574 0.36543624 0.11309734 0.36911557 0.11309734 0.36195529
 0.12252211 0.35113177 0.14765485 0.36136452 0.14137167 0.35687093
 0.15707963 0.37443819]","[-1 -1 -1  1 -1  1 -1  1 -1  1 -1 -1 -1  1  1 -1 -1  1  1 -1  1  1 -1  1
  1 -1  1 -1 -1 -1]"
6058202904052730906,21,30,gaussian,21d_30n_gaussiandist_6058202904052730906seed_2,170.550034,190.940608,0.8932098614,"[0.11309734 0.39969543 0.10995574 0.39761697 0.10681415 0.39614797
 0.10681415 0.39452833 0.10681415 0.39102448 0.10681415 0.39043124
 0.10367256 0.38722151 0.09738937 0.38433988 0.09424778 0.37822743
 0.09110619 0.37734907 0.084823   0.36952004 0.08796459 0.37100297
 0.08168141 0.36895649 0.08168141 0.37287209 0.09110619 0.38631178
 0.08796459 0.38101486 0.084823   0.3684545  0.084823   0.36503472
 0.11623893 0.36106542 0.12252211 0.36935382 0.12252211 0.37276297
 0.11623893 0.34837291]","[-1  1  1 -1 -1 -1 -1 -1 -1 -1 -1 -1  1 -1 -1  1  1 -1 -1 -1  1  1 -1 -1
 -1  1  1  1 -1  1]"
1962234306254429437,21,30,gaussian,21d_30n_gaussiandist_1962234306254429437seed_6,175.5859243,199.2680097,0.8811546047,"[0.11309734 0.40761349 0.10995574 0.40438337 0.10367256 0.39980542
 0.10053096 0.40051768 0.10053096 0.39574894 0.10367256 0.40032783
 0.10995574 0.39243033 0.10367256 0.38633676 0.11309734 0.39369472
 0.10995574 0.39382674 0.10367256 0.3869981  0.09738937 0.37558977
 0.09424778 0.37378988 0.09110619 0.37209489 0.09110619 0.3506181
 0.08796459 0.34929488 0.10053096 0.35690587 0.10681415 0.35435108
 0.13508848 0.35922405 0.1288053  0.35501329 0.12252211 0.34602133
 0.15393804 0.36244965]","[-1  1 -1 -1 -1  1 -1 -1 -1  1  1  1  1 -1  1 -1 -1  1  1 -1  1 -1 -1  1
 -1 -1  1  1 -1  1]"
5604201378344034449,21,30,gaussian,21d_30n_gaussiandist_5604201378344034449seed_10,178.3078794,204.8576148,0.8703990795,"[0.11309734 0.40754425 0.10995574 0.4082249  0.10995574 0.40960173
 0.10681415 0.40561442 0.10681415 0.39397621 0.10681415 0.39219084
 0.10053096 0.3867169  0.09738937 0.38406417 0.09738937 0.38553267
 0.09110619 0.37452667 0.10367256 0.37613964 0.09738937 0.37526453
 0.09110619 0.37069371 0.09110619 0.35963596 0.09738937 0.36980214
 0.10367256 0.37183251 0.09738937 0.34797483 0.09424778 0.33476708
 0.14765485 0.40299736 0.14137167 0.37609367 0.14451326 0.37808714
 0.13823008 0.37717176]","[-1 -1 -1  1  1  1  1 -1 -1 -1 -1 -1 -1  1 -1  1  1  1  1 -1 -1 -1  1 -1
  1 -1 -1  1  1  1]"
2752518787130107622,21,30,gaussian,21d_30n_gaussiandist_2752518787130107622seed_16,160.018146,183.8113583,0.8705563547,"[0.11309734 0.38514318 0.10995574 0.38671149 0.10995574 0.3840879
 0.11623893 0.38627197 0.11623893 0.38835084 0.11309734 0.38766992
 0.10681415 0.38185743 0.10367256 0.37255316 0.10367256 0.37085849
 0.09738937 0.36463427 0.10367256 0.37523985 0.10053096 0.37623822
 0.11623893 0.37829386 0.11309734 0.37382869 0.10995574 0.37002103
 0.10995574 0.36074522 0.09738937 0.34838091 0.10053096 0.33698785
 0.09738937 0.32447616 0.09424778 0.32329905 0.084823   0.32182553
 0.10367256 0.33164751]","[-1  1  1 -1 -1 -1  1  1 -1  1 -1 -1  1 -1  1 -1 -1  1  1  1  1 -1  1 -1
 -1 -1 -1 -1 -1 -1]"
1614633543923964152,22,24,gaussian,22d_24n_gaussiandist_1614633543923964152seed_20,141.4208881,155.2629981,0.9108473352,"[0.10681415 0.38577238 0.10681415 0.38304384 0.10681415 0.38114386
 0.10367256 0.38427968 0.10053096 0.37976362 0.09738937 0.37399756
 0.10367256 0.38083311 0.09738937 0.37431573 0.10053096 0.36893393
 0.09738937 0.36618223 0.09738937 0.3696918  0.10367256 0.37749702
 0.10681415 0.37230629 0.11309734 0.3701927  0.10681415 0.34778535
 0.13194689 0.35932524]",[-1 -1 -1  1 -1  1  1  1  1 -1  1 -1 -1 -1  1 -1 -1 -1 -1 -1 -1 -1  1  1]
1019330966320283897,22,25,gaussian,22d_25n_gaussiandist_1019330966320283897seed_13,143.0226646,156.2623273,0.9152728434,"[0.10681415 0.39429503 0.10995574 0.39418247 0.10995574 0.40031121
 0.10995574 0.39933799 0.10681415 0.39890107 0.10367256 0.39439239
 0.10367256 0.3918855  0.09424778 0.38682626 0.10995574 0.39731632
 0.10681415 0.38028052 0.10053096 0.37868364 0.10053096 0.36262935
 0.10995574 0.35959217 0.11309734 0.34750333 0.11623893 0.35071888
 0.10367256 0.34460429 0.14765485 0.3641321 ]","[-1  1  1  1 -1 -1 -1 -1  1  1 -1  1  1 -1  1  1 -1  1 -1 -1  1 -1  1  1
 -1]"
5968719259789785263,22,26,gaussian,22d_26n_gaussiandist_5968719259789785263seed_5,142.4347613,155.1434245,0.9180844228,"[0.10681415 0.38792726 0.10367256 0.38395325 0.10367256 0.3841332
 0.10995574 0.38870455 0.10995574 0.39490801 0.10681415 0.38768703
 0.10681415 0.38328094 0.10681415 0.38249605 0.09738937 0.38036796
 0.11309734 0.38404701 0.10995574 0.37418597 0.11623893 0.37728126
 0.11938052 0.36908187 0.11938052 0.37241489 0.10681415 0.35833068
 0.11623893 0.37160453 0.13823008 0.37196027 0.14765485 0.39436812]","[-1  1  1 -1 -1 -1 -1 -1 -1  1 -1  1 -1 -1 -1 -1 -1  1  1 -1  1 -1 -1  1
  1 -1]"
6583456247592166851,22,27,gaussian,22d_27n_gaussiandist_6583456247592166851seed_7,156.3537869,166.0719247,0.9414823557,"[0.10995574 0.39047599 0.10995574 0.38696798 0.10995574 0.38466377
 0.10995574 0.38669566 0.10681415 0.38918889 0.10053096 0.38872428
 0.10053096 0.38363243 0.10053096 0.3745347  0.10681415 0.3752612
 0.10367256 0.37533817 0.09738937 0.36858883 0.084823   0.35604524
 0.10053096 0.36562528 0.09738937 0.35336833 0.10367256 0.34810184
 0.12252211 0.36883733 0.12252211 0.3652454  0.11623893 0.35679706
 0.13823008 0.38115534]","[-1  1  1 -1 -1 -1  1  1  1  1 -1  1  1  1  1 -1 -1  1  1 -1 -1  1 -1  1
 -1 -1 -1]"
5421349736222385006,22,30,gaussian,22d_30n_gaussiandist_5421349736222385006seed_14,173.6145357,183.2148461,0.947600805,"[0.10995574 0.38406612 0.11309734 0.3886394  0.11309734 0.38739872
 0.11309734 0.38172645 0.10995574 0.38042733 0.10995574 0.37594035
 0.10681415 0.3681986  0.10681415 0.37136199 0.10995574 0.37836617
 0.10367256 0.37516733 0.10681415 0.36888408 0.10681415 0.36612593
 0.10681415 0.36545161 0.09738937 0.35289848 0.09110619 0.34711444
 0.10995574 0.37582019 0.10995574 0.37143053 0.11938052 0.3962053
 0.11309734 0.37777681 0.10367256 0.38301847 0.10367256 0.3536199
 0.11623893 0.3637769 ]","[-1  1  1  1 -1  1  1 -1 -1 -1  1  1 -1 -1  1 -1  1  1  1 -1  1 -1  1 -1
 -1 -1 -1 -1 -1 -1]"
6032918723235178528,22,30,gaussian,22d_30n_gaussiandist_6032918723235178528seed_16,188.3092956,199.6188515,0.9433442493,"[0.10681415 0.39270693 0.10681415 0.39141552 0.10681415 0.38734806
 0.10367256 0.38425274 0.09424778 0.38220213 0.10053096 0.378703
 0.09738937 0.38099692 0.084823   0.37506273 0.10681415 0.39012795
 0.10681415 0.38816721 0.10681415 0.3845424  0.10681415 0.37965947
 0.11938052 0.3876192  0.11623893 0.39345078 0.11623893 0.37442469
 0.10053096 0.35527082 0.13823008 0.39337624 0.13508848 0.39749949
 0.11938052 0.38321507 0.14451326 0.38271216 0.14451326 0.37824885
 0.14451326 0.3666189 ]","[-1 -1  1  1 -1 -1  1 -1 -1  1 -1  1 -1  1  1 -1 -1  1 -1 -1  1  1  1  1
 -1 -1  1  1 -1  1]"
7745893859029431372,23,24,gaussian,23d_24n_gaussiandist_7745893859029431372seed_1,150.9011228,159.0371373,0.9488420465,"[0.10681415 0.40347628 0.10367256 0.39746951 0.10367256 0.39500146
 0.10053096 0.38998715 0.10367256 0.38944449 0.10053096 0.38937025
 0.10053096 0.3882073  0.09424778 0.38728983 0.09738937 0.39673578
 0.10367256 0.39373854 0.09738937 0.38922221 0.09424778 0.38326882
 0.08168141 0.36537272 0.11623893 0.39694093 0.10053096 0.38551452
 0.09738937 0.37926092]",[-1  1 -1 -1  1  1  1  1 -1 -1  1  1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1  1]
7405347590040809477,23,24,gaussian,23d_24n_gaussiandist_7405347590040809477seed_5,150.9011228,159.0371373,0.9488420465,"[0.10681415 0.40347628 0.10367256 0.39746951 0.10367256 0.39500146
 0.10053096 0.38998715 0.10367256 0.38944449 0.10053096 0.38937025
 0.10053096 0.3882073  0.09424778 0.38728983 0.09738937 0.39673578
 0.10367256 0.39373854 0.09738937 0.38922221 0.09424778 0.38326882
 0.08168141 0.36537272 0.11623893 0.39694093 0.10053096 0.38551452
 0.09738937 0.37926092]",[-1  1 -1 -1  1  1  1  1 -1 -1  1  1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1  1]
960343107739963275,23,24,gaussian,23d_24n_gaussiandist_960343107739963275seed_8,140.1095502,168.8011135,0.8300274052,"[0.10681415 0.40470464 0.10367256 0.39984962 0.10681415 0.40391681
 0.10367256 0.40089295 0.10053096 0.40191856 0.09738937 0.39593913
 0.09110619 0.38581715 0.08796459 0.37670691 0.10367256 0.38197853
 0.09738937 0.37797259 0.09424778 0.37642555 0.084823   0.36805924
 0.09110619 0.37682196 0.084823   0.34492086 0.1288053  0.36730119
 0.12252211 0.36596706]",[-1  1 -1 -1  1 -1  1 -1 -1  1  1 -1  1 -1 -1  1  1  1 -1  1 -1 -1 -1  1]
5091700399900898515,23,24,gaussian,23d_24n_gaussiandist_5091700399900898515seed_9,140.1095502,168.8011135,0.8300274052,"[0.10681415 0.40470464 0.10367256 0.39984962 0.10681415 0.40391681
 0.10367256 0.40089295 0.10053096 0.40191856 0.09738937 0.39593913
 0.09110619 0.38581715 0.08796459 0.37670691 0.10367256 0.38197853
 0.09738937 0.37797259 0.09424778 0.37642555 0.084823   0.36805924
 0.09110619 0.37682196 0.084823   0.34492086 0.1288053  0.36730119
 0.12252211 0.36596706]",[-1  1 -1 -1  1 -1  1 -1 -1  1  1 -1  1 -1 -1  1  1  1 -1  1 -1 -1 -1  1]
1665049797693980199,23,24,gaussian,23d_24n_gaussiandist_1665049797693980199seed_16,150.9011228,159.0371373,0.9488420465,"[0.10681415 0.40347628 0.10367256 0.39746951 0.10367256 0.39500146
 0.10053096 0.38998715 0.10367256 0.38944449 0.10053096 0.38937025
 0.10053096 0.3882073  0.09424778 0.38728983 0.09738937 0.39673578
 0.10367256 0.39373854 0.09738937 0.38922221 0.09424778 0.38326882
 0.08168141 0.36537272 0.11623893 0.39694093 0.10053096 0.38551452
 0.09738937 0.37926092]",[-1  1 -1 -1  1  1  1  1 -1 -1  1  1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1  1]
5521709121142261920,23,24,gaussian,23d_24n_gaussiandist_5521709121142261920seed_20,140.1095502,168.8011135,0.8300274052,"[0.10681415 0.40470464 0.10367256 0.39984962 0.10681415 0.40391681
 0.10367256 0.40089295 0.10053096 0.40191856 0.09738937 0.39593913
 0.09110619 0.38581715 0.08796459 0.37670691 0.10367256 0.38197853
 0.09738937 0.37797259 0.09424778 0.37642555 0.084823   0.36805924
 0.09110619 0.37682196 0.084823   0.34492086 0.1288053  0.36730119
 0.12252211 0.36596706]",[-1  1 -1 -1  1 -1  1 -1 -1  1  1 -1  1 -1 -1  1  1  1 -1  1 -1 -1 -1  1]